tconst	averageRating	numVotes
tt5325452	4.6	7170
tt5325492	5.8	389
tt5325536	6.1	93
tt5325604	3.8	493
tt5325614	8.4	8
tt5325684	3.3	1203
tt5325720	6.2	6
tt5326138	5.7	110
tt5326230	4.1	240
tt5326364	5.7	392
tt5326448	7.4	783
tt5326482	8.9	27
tt5326498	5.7	7
tt5326520	2.6	594
tt5326616	7.1	15
tt5326904	6.9	8
tt5327232	6.5	6
tt5327286	9.2	26
tt5327410	6.2	311
tt5327832	6.2	70
tt5327850	6.8	51
tt5327922	5.5	956
tt5328262	5.2	494
tt5328348	6.8	18
tt5328350	6.3	3490
tt5328352	5.9	64
tt5328412	5.3	9
tt5328466	6.7	87
tt5328524	8.2	6
tt5328602	7.0	11
tt5328630	4.5	141
tt5328784	5.5	380
tt5328796	5.7	10
tt5328802	6.3	198
tt5328952	5.7	373
tt5329230	8.6	99
tt5329278	3.5	28
tt5329376	6.2	5438
tt5329578	8.3	6
tt5329852	6.3	164
tt5329934	8.1	15
tt5329972	6.7	19
tt5330562	5.5	6
tt5330644	8.1	17
tt5330650	6.8	16
tt5330830	8.6	5
tt5330986	7.9	34
tt5331286	5.0	9
tt5331358	6.0	7
tt5331532	5.3	296
tt5331594	8.5	357
tt5331854	7.1	7
tt5331878	6.8	203
tt5332142	5.1	67
tt5332158	5.9	305
tt5332252	7.0	66
tt5332280	6.3	235
tt5332310	5.3	13
tt5332502	5.7	1246
tt5332522	3.6	347
tt5332942	5.7	91
tt5333070	6.8	30
tt5333110	6.2	1553
tt5333518	6.3	78
tt5333536	8.5	6
tt5333612	7.7	2141
tt5333700	3.6	25
tt5333710	7.3	16
tt5333750	8.3	7
tt5333812	7.1	312
tt5333882	4.1	666
tt5333956	7.3	40
tt5334076	6.6	673
tt5334276	5.5	40
tt5334304	7.3	82
tt5334326	6.9	7
tt5334470	8.8	32
tt5334856	5.3	6
tt5335128	6.9	2732
tt5335198	5.2	255
tt5335244	4.1	100
tt5335314	8.4	1794
tt5335394	6.6	827
tt5335422	3.7	47
tt5335438	7.0	68
tt5335682	4.5	308
tt5335724	5.3	623
tt5335830	7.2	6
tt5335982	5.9	7
tt5336112	6.5	40
tt5336230	7.0	67
tt5336234	7.6	56
tt5336548	7.5	11
tt5336630	5.4	7
tt5336634	7.2	5
tt5336798	2.6	105
tt5336902	6.0	413
tt5337480	5.5	354
tt5337524	7.3	7
tt5337544	6.2	57
tt5337694	6.1	75
tt5337722	5.6	212
tt5337760	6.3	106
tt5337986	7.7	182
tt5338174	4.1	165
tt5338222	7.5	2855
tt5338504	7.6	11
tt5338588	3.9	450
tt5338600	5.7	195
tt5338620	8.3	56
tt5338644	5.2	1002
tt5338770	6.0	43
tt5338774	6.8	846
tt5338832	5.7	215
tt5338852	4.9	104
tt5339226	6.8	89
tt5339418	5.9	8114
tt5339894	3.6	102
tt5340300	7.2	9362
tt5340392	6.2	14
tt5340516	5.6	463
tt5340522	6.4	1177
tt5340534	7.1	831
tt5340542	4.0	25
tt5340590	6.3	38
tt5340594	4.1	8
tt5340626	6.3	93
tt5340728	7.3	21
tt5340882	3.3	2008
tt5341008	6.8	362
tt5341032	7.5	117
tt5341036	6.8	260
tt5341052	6.1	58
tt5341056	5.5	316
tt5341098	6.8	111
tt5341446	5.3	261
tt5342090	6.5	168
tt5342650	5.3	870
tt5342736	7.1	12
tt5342784	6.8	13
tt5342904	5.4	880
tt5343070	9.0	18
tt5343324	5.6	11
tt5343532	4.9	117
tt5343678	5.7	347
tt5343730	3.0	52
tt5344086	3.2	308
tt5344150	7.4	11
tt5344186	8.1	11
tt5344794	3.2	2217
tt5344876	3.9	281
tt5345032	7.4	50
tt5345276	5.0	30
tt5345298	4.9	2400
tt5345354	5.3	7
tt5345456	8.4	22
tt5345728	4.0	9
tt5345756	7.3	74
tt5345806	5.1	107
tt5345888	7.1	32
tt5346118	8.2	6
tt5346228	6.5	131
tt5346538	8.1	10
tt5346890	5.6	181
tt5346970	5.0	5
tt5347018	6.7	10
tt5347020	7.9	11
tt5347122	5.6	469
tt5347126	3.3	24
tt5347148	5.0	321
tt5347158	7.6	75
tt5347472	5.1	260
tt5348172	8.4	11
tt5348236	6.7	1951
tt5348534	7.4	16
tt5348626	6.4	12
tt5348688	7.0	7
tt5348766	5.9	63
tt5348774	6.0	101
tt5348966	4.9	158
tt5349428	7.1	724
tt5349672	6.2	51
tt5349988	7.4	22
tt5350098	4.7	17
tt5350300	5.8	20
tt5350358	6.3	778
tt5350482	8.2	28
tt5350584	6.6	717
tt5350800	7.9	199
tt5351044	5.0	530
tt5351352	6.4	57
tt5351458	5.8	4061
tt5351494	9.0	6
tt5351576	4.7	309
tt5351818	6.0	3186
tt5352034	4.0	97
tt5352046	6.3	53
tt5352802	5.6	584
tt5352846	5.3	5436
tt5352858	6.6	30
tt5352898	6.5	358
tt5352908	6.4	106
tt5352998	5.2	26
tt5353304	7.7	6
tt5353372	6.5	56
tt5354160	9.2	18777
tt5354262	5.8	110
tt5354362	5.5	118
tt5354386	7.6	131
tt5354458	5.9	702
tt5354664	4.9	702
tt5354986	7.8	119
tt5355400	8.4	27
tt5355524	3.7	46
tt5355542	9.0	18
tt5355706	8.6	8
tt5355726	6.8	6
tt5355868	6.0	11
tt5355890	7.0	11
tt5356116	7.1	14
tt5356260	6.4	355
tt5356274	7.0	231
tt5356292	5.7	327
tt5356300	6.4	571
tt5356308	7.7	98
tt5356318	3.8	93
tt5356326	5.3	19
tt5356490	5.4	83
tt5356596	6.5	82
tt5356680	7.4	133
tt5356804	3.6	133
tt5357114	6.2	114
tt5357214	7.7	7
tt5357316	7.0	9
tt5357328	8.3	6
tt5357338	3.8	12
tt5357556	6.2	2157
tt5357790	8.3	19
tt5357902	5.4	47
tt5357976	7.5	23
tt5358128	6.7	7
tt5358146	7.1	213
tt5358270	6.9	22
tt5358438	5.7	11
tt5358570	6.0	489
tt5358714	6.4	677
tt5358844	7.9	70
tt5358948	3.1	968
tt5359048	4.4	57
tt5359186	8.5	6
tt5359624	7.1	94
tt5359662	6.8	83
tt5359832	7.5	298
tt5359928	8.7	26
tt5360150	5.2	57
tt5360804	6.5	55
tt5360936	8.0	11
tt5360952	5.1	16519
tt5360996	5.8	6633
tt5361064	3.6	236
tt5361326	3.0	544
tt5361488	5.1	971
tt5361496	6.2	17
tt5361596	2.9	313
tt5361668	4.2	52
tt5361684	8.0	6
tt5362116	7.5	17
tt5362434	7.2	8
tt5362988	7.7	178860
tt5363302	5.3	63
tt5363648	4.3	231
tt5363736	5.2	607
tt5365036	6.1	72
tt5365066	6.1	101
tt5365088	5.5	36
tt5365216	1.6	7
tt5365648	4.8	6
tt5366174	6.7	15
tt5367486	8.5	16
tt5367592	8.2	9
tt5368108	7.8	505
tt5368302	6.5	24
tt5368322	6.7	29
tt5368552	5.8	75
tt5368690	9.0	13
tt5368826	6.2	6
tt5369484	7.2	1402
tt5369760	7.0	90
tt5370358	6.2	686
tt5370442	6.4	511
tt5370488	3.3	161
tt5370502	5.7	12
tt5370828	7.1	2286
tt5371168	6.9	4804
tt5371266	6.6	155
tt5371408	6.1	787
tt5371622	5.9	135
tt5371832	6.3	102
tt5371904	8.1	8
tt5371922	5.0	82
tt5371982	7.3	10
tt5372134	7.9	7
tt5372302	1.3	110
tt5372350	6.5	272
tt5372390	6.8	6
tt5372392	8.3	7
tt5372452	7.9	47
tt5372466	6.3	2707
tt5372612	6.5	6
tt5372620	3.6	189
tt5372628	7.3	65
tt5372638	5.1	22
tt5372708	6.1	19
tt5373132	7.9	7
tt5373160	7.0	10
tt5373180	5.3	22
tt5373192	6.1	148
tt5373588	7.5	129
tt5373640	6.0	130
tt5373854	5.4	311
tt5374000	8.2	10
tt5374002	6.0	175
tt5374392	8.8	8
tt5374556	6.6	7
tt5374716	7.8	20
tt5374830	5.8	136
tt5375040	7.4	1992
tt5375100	9.3	249
tt5375258	8.5	43
tt5375324	7.2	1010
tt5375354	7.6	7
tt5375434	6.6	1513
tt5375958	6.2	54
tt5376196	6.8	1935
tt5376228	4.8	11
tt5376232	7.6	1922
tt5376556	9.0	10
tt5376592	4.6	16
tt5376720	6.0	59
tt5376752	4.5	43
tt5377130	5.7	220
tt5377204	7.4	7
tt5377278	7.6	21
tt5377564	7.5	2529
tt5377580	6.2	152
tt5377604	6.5	2443
tt5377624	3.3	52
tt5378092	6.1	1685
tt5378134	6.0	30
tt5378224	6.9	175
tt5378294	5.5	41
tt5379294	6.1	1770
tt5386202	5.4	58
tt5389902	5.3	39
tt5389922	4.1	377
tt5390066	5.3	3308
tt5390246	4.0	429
tt5390430	7.6	946
tt5390504	7.3	42527
tt5396396	5.8	60
tt5396622	7.4	69
tt5396646	3.9	104
tt5396672	6.6	25
tt5396784	6.6	5
tt5396900	4.9	31
tt5397194	6.1	31660
tt5397464	6.3	42
tt5403488	6.3	33
tt5406460	4.3	18
tt5412354	7.9	7
tt5419282	7.4	7
tt5419398	6.3	346
tt5419450	7.9	31
tt5419676	6.8	1284
tt5419896	2.4	22
tt5420028	7.5	10
tt5420222	4.2	6
tt5420406	5.3	48
tt5420526	5.9	11
tt5420848	7.1	7
tt5420870	5.2	251
tt5420886	5.8	5080
tt5421078	5.4	26
tt5421146	6.5	52
tt5421660	9.3	21
tt5423310	7.7	626
tt5423636	5.8	83
tt5424014	5.5	105
tt5424024	6.3	57
tt5424228	7.4	1109
tt5424362	6.7	10
tt5424590	7.2	95
tt5424898	7.0	357
tt5424984	5.5	172
tt5425144	3.9	223
tt5425264	6.1	1020
tt5425488	7.1	73
tt5425502	4.9	248
tt5425570	4.2	27
tt5425572	7.4	46
tt5425946	6.8	10
tt5426266	6.7	11
tt5426748	7.5	13
tt5426914	6.3	15
tt5426944	3.3	11
tt5427032	3.3	4883
tt5427194	6.5	3707
tt5427410	7.7	6
tt5427450	6.9	76
tt5428090	5.1	209
tt5428178	3.6	40
tt5428528	7.3	47
tt5428666	7.6	74
tt5428668	7.0	45
tt5428954	5.5	34
tt5430020	3.9	278
tt5430412	7.5	10
tt5430840	5.9	7
tt5431016	3.2	1037
tt5431034	5.8	6
tt5431044	6.9	23
tt5431082	6.7	4835
tt5431284	5.8	479
tt5431322	7.8	6
tt5431476	5.0	7
tt5431600	3.3	2172
tt5431816	7.5	17
tt5431946	3.2	269
tt5432114	4.3	594
tt5432182	5.2	23
tt5432188	6.2	733
tt5432624	7.9	47
tt5432688	6.9	11
tt5432712	6.8	698
tt5432984	7.7	10
tt5433194	5.9	7
tt5433276	6.2	239
tt5433330	7.7	173
tt5433398	6.5	45
tt5433442	7.5	50
tt5433520	4.7	787
tt5433688	8.1	16
tt5433884	4.9	247
tt5434104	7.9	32
tt5434356	7.6	9
tt5434374	5.6	41
tt5434870	6.3	3209
tt5434972	7.4	1430
tt5435084	6.2	1245
tt5435108	7.6	93
tt5435114	6.3	10
tt5435476	5.0	417
tt5435740	6.6	12
tt5436082	6.7	891
tt5436158	6.0	1003
tt5436168	6.5	987
tt5436228	6.6	4394
tt5436410	9.1	17
tt5436486	6.2	82
tt5436698	7.3	20
tt5436780	6.8	13
tt5436802	7.1	44
tt5437138	6.0	24
tt5437148	6.0	153
tt5437194	5.0	134
tt5437928	6.7	14911
tt5437970	6.7	29
tt5438276	4.3	102
tt5438308	4.6	168
tt5439424	8.8	129
tt5439426	8.2	26
tt5439560	6.7	16
tt5439648	8.8	5
tt5439762	6.5	24
tt5439796	7.0	110978
tt5440516	5.9	65
tt5440700	7.1	11772
tt5440702	6.3	20
tt5440730	6.4	17
tt5440848	8.4	388
tt5441226	6.9	15
tt5441282	4.1	76
tt5441464	4.2	164
tt5441540	8.9	29
tt5441580	7.2	8
tt5441674	6.7	24
tt5442230	8.2	5
tt5442308	6.6	1940
tt5442430	6.6	189135
tt5442456	5.7	10902
tt5442558	4.6	5
tt5442626	3.4	117
tt5442674	7.2	6
tt5442884	6.5	47
tt5443372	3.8	183
tt5443474	3.2	44
tt5443630	6.1	53
tt5444928	7.3	28
tt5445072	3.6	9
tt5445074	5.5	1266
tt5445444	4.7	75
tt5446444	5.8	292
tt5446460	7.7	16
tt5446494	5.8	409
tt5446512	7.3	6
tt5446528	5.8	8
tt5446556	6.3	47
tt5446610	5.7	714
tt5446838	6.7	18
tt5446858	7.8	8153
tt5447136	6.3	506
tt5447140	4.8	59
tt5447816	6.9	163
tt5447852	8.3	37
tt5447962	4.4	52
tt5448010	6.8	16
tt5448132	4.4	7
tt5448246	6.2	96
tt5448436	7.2	43
tt5448766	3.1	137
tt5448998	3.1	167
tt5449214	5.6	302
tt5449374	6.1	12
tt5449390	4.6	147
tt5449704	6.1	23
tt5449862	8.6	9
tt5450040	3.0	57
tt5450080	9.5	49
tt5450084	7.1	740
tt5450328	7.2	273
tt5450524	6.0	517
tt5450570	6.8	175
tt5451054	6.2	556
tt5451118	7.6	3321
tt5451244	6.5	3511
tt5451640	4.1	226
tt5451690	5.5	2767
tt5452252	6.6	10
tt5452310	7.1	18
tt5452814	6.0	177
tt5452964	6.8	1171
tt5453522	5.5	1341
tt5454492	6.3	45
tt5454506	7.0	46
tt5454534	5.8	199
tt5454552	4.5	71
tt5454690	5.7	45
tt5455344	6.1	1052
tt5455374	6.7	32
tt5455410	6.1	847
tt5455426	5.5	185
tt5455498	6.3	130
tt5455714	5.9	37
tt5455878	7.1	171
tt5456104	6.3	1318
tt5456136	7.3	15
tt5456400	7.4	7
tt5456436	5.3	81
tt5456546	3.9	7430
tt5456706	7.0	409
tt5456782	7.7	9
tt5456798	5.4	1187
tt5456810	5.8	6
tt5457050	6.8	11
tt5457078	5.4	711
tt5457222	2.9	234
tt5457244	6.5	78
tt5457252	6.2	51
tt5457454	3.8	476
tt5457484	3.2	713
tt5457582	4.8	111
tt5457602	7.8	18
tt5457626	6.6	61
tt5457656	5.8	197
tt5457686	7.5	58
tt5457722	4.4	2655
tt5457772	6.4	3443
tt5457840	7.5	1697
tt5457926	7.8	1466
tt5458088	8.1	3077
tt5458364	5.3	190
tt5458406	7.7	537
tt5458420	4.3	60
tt5458424	6.4	28
tt5458448	6.3	398
tt5458458	6.1	153
tt5458484	7.8	43
tt5458566	5.3	1686
tt5458618	8.2	6
tt5458650	6.8	10
tt5458888	2.9	95
tt5458952	8.6	7
tt5459382	6.8	627
tt5459388	5.0	213
tt5459532	6.4	17
tt5459644	6.8	1063
tt5459730	7.5	116
tt5459826	7.5	73
tt5460016	6.9	17
tt5460068	6.1	924
tt5460118	4.5	392
tt5460258	8.9	25
tt5460276	7.1	22712
tt5460416	6.2	38
tt5460418	8.0	9
tt5460508	6.2	2678
tt5460522	5.5	1030
tt5460530	5.2	6083
tt5460548	6.4	777
tt5460658	8.2	7219
tt5460858	6.5	3061
tt5460880	6.5	6795
tt5460986	7.0	754
tt5461134	7.8	41
tt5461220	7.9	19
tt5461242	5.2	52
tt5461380	6.1	9
tt5461496	6.7	11
tt5461596	6.8	123
tt5461606	4.6	27
tt5461616	8.6	17
tt5461680	8.0	40
tt5461798	7.1	7
tt5461870	6.2	5
tt5461944	7.6	35060
tt5461956	5.1	5137
tt5462244	7.4	11
tt5462246	6.6	5
tt5462288	6.1	597
tt5462326	5.5	17265
tt5462400	6.4	1627
tt5462464	8.0	593
tt5462468	5.8	96
tt5462602	7.6	108468
tt5462906	5.9	161
tt5463002	5.4	14
tt5463052	7.2	194
tt5463088	7.0	142
tt5463114	6.8	17
tt5463152	5.9	2072
tt5463162	7.7	424560
tt5463172	6.9	1052
tt5463370	6.6	184
tt5463378	6.7	1766
tt5463412	5.4	33
tt5463510	6.4	2260
tt5463608	6.5	13
tt5463856	8.8	10
tt5464164	7.2	85
tt5464234	4.8	6486
tt5464242	7.5	62
tt5464344	6.4	11
tt5464598	6.3	74
tt5465216	7.4	272
tt5465308	5.4	21
tt5465334	7.5	62
tt5465370	5.9	3529
tt5465374	7.3	492
tt5465538	6.0	7
tt5465608	6.6	5
tt5465620	6.7	46
tt5465642	6.9	69
tt5465684	8.2	16
tt5465828	8.1	44
tt5465868	5.5	1226
tt5465970	4.2	519
tt5465996	3.6	51
tt5466006	6.7	44
tt5466056	6.6	251
tt5466090	7.3	70
tt5466112	7.0	61
tt5466186	5.8	11374
tt5466514	4.3	47
tt5466576	7.1	2396
tt5466692	8.2	17
tt5466826	3.2	32
tt5467140	6.6	83
tt5467376	7.0	13
tt5467458	5.8	14
tt5467494	7.8	10
tt5467554	6.2	1239
tt5467702	7.6	79
tt5467782	7.2	53
tt5467852	5.4	135
tt5467928	8.2	367
tt5467982	7.4	18
tt5468014	8.0	711
tt5468016	7.5	573
tt5468018	7.4	442
tt5468020	5.6	29
tt5468022	7.6	392
tt5468130	3.9	326
tt5468178	4.6	256
tt5468300	6.3	1929
tt5468386	7.4	14
tt5468718	8.3	10
tt5468728	7.3	24
tt5469480	6.0	33
tt5469654	6.4	5
tt5470178	4.6	272
tt5470222	3.4	1313
tt5470226	6.5	18
tt5470448	6.7	421
tt5470476	8.6	5
tt5470668	7.7	15
tt5470724	4.5	26
tt5470742	2.6	148
tt5471154	5.0	102
tt5471204	7.8	11
tt5471258	5.6	178
tt5471472	4.7	311
tt5471480	7.1	1608
tt5471482	8.3	65
tt5471588	5.5	31
tt5471654	6.8	63
tt5471732	4.8	8
tt5472374	5.8	3286
tt5472596	7.0	21
tt5472614	7.1	30
tt5472758	6.4	4635
tt5472896	4.1	444
tt5473090	5.5	1751
tt5473478	7.3	25
tt5473706	5.1	613
tt5473806	4.4	37
tt5473902	7.4	51
tt5474036	6.9	5770
tt5474042	4.3	5585
tt5474114	4.1	194
tt5474132	5.0	72
tt5474178	2.6	5
tt5474302	6.5	18
tt5474508	6.8	115
tt5474522	6.9	399
tt5474644	6.4	955
tt5474678	4.4	17
tt5475002	6.4	211
tt5475022	7.2	230
tt5475294	8.7	59
tt5475468	5.0	138
tt5475584	6.9	164
tt5475692	6.3	6
tt5475734	5.7	746
tt5476076	6.3	11
tt5476166	6.9	205
tt5476546	6.3	6
tt5476944	7.6	694
tt5477002	3.9	23
tt5477194	8.0	2526
tt5477228	4.9	7
tt5477250	5.9	8
tt5477340	8.1	7
tt5477354	6.3	19
tt5477402	7.2	1499
tt5477450	8.6	7
tt5477566	5.8	5609
tt5477608	6.6	4466
tt5478254	6.5	28
tt5478446	7.9	89
tt5478478	7.2	57891
tt5478632	7.0	2889
tt5478654	3.8	38
tt5478698	6.3	61
tt5478700	3.0	114
tt5478866	7.3	23
tt5478868	6.8	22
tt5478918	6.2	73
tt5479010	6.5	82
tt5479078	8.9	15
tt5479086	8.9	13
tt5479110	8.6	33
tt5479202	9.1	10
tt5479204	8.8	59
tt5479244	8.7	43
tt5479528	6.1	21
tt5479590	6.8	156
tt5479616	5.3	2813
tt5479700	5.8	529
tt5480520	6.1	323
tt5480544	6.2	16
tt5480782	6.8	1921
tt5480816	6.0	6
tt5480896	8.2	6
tt5481010	5.4	361
tt5481184	4.5	1950
tt5481272	4.5	6
tt5481404	4.7	2403
tt5481608	4.4	154
tt5481984	2.0	908
tt5482362	9.1	68
tt5482570	8.2	516
tt5482596	7.6	14
tt5482752	4.5	79
tt5482846	3.4	22
tt5482986	6.0	35
tt5483082	6.1	751
tt5483090	8.7	19
tt5483172	4.6	24
tt5483634	5.4	25
tt5483940	4.5	82
tt5485410	5.6	5
tt5485464	6.0	26
tt5485466	6.1	102
tt5485482	4.1	196
tt5485522	6.1	339
tt5485578	3.9	195
tt5486164	8.2	6
tt5486170	6.4	487
tt5486552	4.1	104
tt5486818	7.2	263
tt5486888	9.2	6
tt5487052	6.2	1063
tt5487244	8.8	10
tt5487360	6.1	36
tt5487524	4.2	798
tt5487716	5.1	16
tt5487734	5.4	27
tt5488222	7.0	9
tt5488854	7.1	1354
tt5489004	6.1	163
tt5489010	6.3	7
tt5489156	6.4	30
tt5489164	3.5	19
tt5489948	6.8	121
tt5489950	6.9	15
tt5489954	5.1	62
tt5490310	5.2	385
tt5490380	7.2	93
tt5490440	5.6	29
tt5490470	6.4	175
tt5490508	4.8	6
tt5490546	7.0	5
tt5490848	7.2	82
tt5490896	5.3	14
tt5490996	7.8	29
tt5491352	6.1	8
tt5491574	4.3	18
tt5491752	7.5	37
tt5491920	7.2	2043
tt5491934	8.9	57
tt5492038	6.7	11
tt5492048	8.0	6
tt5492260	5.9	278
tt5492502	6.4	317
tt5492608	8.0	45
tt5492684	8.7	7
tt5492732	2.4	11
tt5492734	5.8	64
tt5492906	5.6	698
tt5493172	6.4	71
tt5493370	6.1	155
tt5493404	4.0	173
tt5493498	3.8	210
tt5493944	4.2	6936
tt5494006	7.5	19
tt5494396	8.3	1444
tt5494522	6.7	7
tt5494608	6.6	10
tt5494840	6.1	95
tt5495020	7.5	35
tt5495040	7.6	178
tt5495122	8.9	413
tt5495230	9.2	29
tt5495258	3.6	191
tt5495270	4.1	146
tt5495294	5.8	24
tt5495666	7.0	22
tt5495694	8.2	8
tt5495726	6.8	490
tt5495792	6.4	109
tt5496554	5.9	12
tt5496628	7.2	47
tt5496926	5.8	284
tt5497132	6.7	178
tt5497458	5.4	2758
tt5497822	7.5	50
tt5497824	7.4	97
tt5497852	4.6	109
tt5497906	6.8	215
tt5498056	6.6	47
tt5498350	7.7	16
tt5498526	6.4	22
tt5498536	7.1	45
tt5498924	6.3	16
tt5499864	6.8	25
tt5500148	6.2	3917
tt5500166	5.6	10
tt5500400	4.9	14
tt5500416	5.9	623
tt5500464	5.0	59
tt5500468	6.8	145
tt5500794	8.3	40
tt5500928	4.9	20
tt5500930	4.7	10
tt5501104	7.0	16207
tt5501124	7.1	117
tt5501140	6.7	11
tt5501158	7.4	757
tt5501166	7.8	30
tt5502060	4.6	8
tt5502330	6.4	12
tt5502346	7.5	242
tt5502576	4.1	11
tt5502764	5.4	41
tt5502766	6.1	3182
tt5502816	7.5	441
tt5502946	5.9	472
tt5503266	6.2	420
tt5503472	5.1	753
tt5503490	6.4	357
tt5503512	7.5	204
tt5503586	8.3	7
tt5503594	7.1	1421
tt5503688	5.7	5282
tt5503824	3.9	279
tt5503826	4.1	34
tt5504168	8.3	3801
tt5504514	7.6	64
tt5504810	4.7	280
tt5505188	4.4	819
tt5505264	2.8	102
tt5505316	4.0	2752
tt5505334	6.2	215
tt5505536	2.2	74
tt5505548	5.0	291
tt5505722	4.4	634
tt5505862	4.2	6
tt5506764	9.3	65
tt5507392	7.1	28
tt5507620	6.3	14
tt5507860	7.4	500
tt5507934	3.6	476
tt5507958	6.8	6
tt5508046	7.6	5
tt5508108	6.7	62
tt5508576	6.7	138
tt5508592	5.6	386
tt5508870	2.0	61
tt5509142	7.4	122
tt5509230	6.2	9
tt5509412	5.7	145
tt5509634	7.0	63
tt5509728	4.2	12
tt5509762	7.4	7
tt5509780	7.6	87
tt5509978	5.4	8
tt5510042	9.0	16
tt5510930	9.0	13
tt5510934	9.0	3159
tt5510970	7.3	50
tt5511132	8.4	14
tt5511146	6.8	37
tt5511546	5.7	174
tt5511856	7.2	21
tt5511970	3.8	126
tt5512058	5.2	6
tt5512160	5.7	170
tt5512456	7.1	15
tt5512674	8.0	57
tt5512756	5.5	70
tt5512764	4.5	22
tt5512872	5.7	3286
tt5513098	6.0	280
tt5513134	7.8	14
tt5513174	7.9	17
tt5513718	4.7	83
tt5513920	6.2	1187
tt5514008	7.0	24
tt5514296	7.3	1090
tt5514344	4.9	111
tt5514368	8.5	6
tt5514372	2.5	257
tt5514498	7.2	68
tt5514604	7.2	10
tt5514606	6.3	6
tt5514614	6.7	30
tt5514632	6.8	212
tt5514674	6.2	25
tt5514846	6.4	199
tt5514914	5.7	45
tt5515022	4.5	40
tt5515054	5.6	30
tt5515086	8.1	9
tt5515214	5.9	7
tt5515374	5.1	389
tt5515670	6.1	117
tt5515814	6.5	71
tt5515896	6.8	5
tt5516168	5.2	23
tt5516328	6.4	25992
tt5516404	4.8	386
tt5516586	5.5	24
tt5516944	6.3	56
tt5516984	5.0	6
tt5517308	4.5	14
tt5517328	6.6	20
tt5517370	7.3	104
tt5517438	6.8	3649
tt5517708	6.4	302
tt5517996	6.6	44
tt5518022	7.9	2932
tt5518128	4.3	745
tt5518134	7.1	12
tt5518168	4.0	136
tt5518174	7.3	9
tt5518358	5.3	183
tt5518756	5.1	366
tt5518902	4.7	272
tt5519250	6.6	540
tt5519340	6.4	153895
tt5519566	7.2	1330
tt5520032	6.2	18
tt5520358	7.2	21
tt5520404	4.6	58
tt5520614	5.9	27
tt5520618	6.3	296
tt5520970	4.9	157
tt5521250	4.6	425
tt5521550	5.5	2498
tt5521594	6.7	362
tt5521666	3.7	160
tt5521710	2.5	107
tt5521724	7.1	42
tt5521836	4.5	22
tt5521970	4.7	146
tt5522210	4.3	160
tt5522224	2.5	210
tt5522310	5.4	413
tt5522416	2.5	122
tt5522582	7.4	19
tt5522892	3.1	129
tt5523004	3.8	276
tt5523010	5.5	22784
tt5523174	7.5	1307
tt5523254	6.4	8
tt5523516	6.8	209
tt5523544	7.1	716
tt5523590	4.9	20
tt5524320	6.2	40
tt5524538	5.8	5
tt5524638	6.3	7
tt5524712	7.0	7
tt5524888	6.4	19
tt5525014	3.9	67
tt5525310	7.1	524
tt5525360	1.6	127
tt5525418	6.7	72
tt5525790	8.2	47
tt5525846	5.7	169
tt5526028	7.7	1052
tt5526038	6.6	7
tt5526070	6.4	12
tt5526362	7.6	18
tt5526456	6.3	121
tt5526536	2.7	100
tt5526660	2.9	315
tt5526856	8.2	14
tt5527000	8.0	16
tt5527316	3.5	343
tt5527892	4.4	17
tt5528188	5.5	24
tt5528268	5.2	40
tt5528276	5.1	8
tt5528278	6.4	781
tt5528282	7.0	246
tt5528472	7.1	82
tt5528880	8.9	53
tt5528996	6.1	104
tt5529120	4.0	72
tt5529392	4.4	183
tt5529534	9.1	25
tt5529726	8.4	21
tt5529828	7.4	686
tt5529852	7.4	9
tt5530838	6.2	25
tt5530862	2.8	6
tt5530986	7.7	88
tt5531032	4.3	834
tt5531322	4.0	6
tt5531346	6.3	134
tt5531368	6.3	14
tt5531536	6.4	375
tt5531694	6.0	23
tt5531934	7.1	81
tt5532074	9.4	8
tt5532254	7.2	73
tt5532314	8.1	21
tt5532368	7.5	48
tt5532370	5.4	943
tt5532520	8.7	7
tt5532610	7.5	378
tt5532844	7.1	53
tt5532888	7.8	26
tt5533012	4.6	40
tt5533094	8.2	9
tt5533466	6.5	22
tt5533488	7.8	5
tt5533664	1.6	157
tt5533990	5.0	304
tt5534122	4.5	590
tt5534428	5.2	6
tt5534434	5.5	3810
tt5534436	8.0	3144
tt5534910	7.6	50
tt5535192	8.2	9
tt5535406	7.1	351
tt5535436	4.9	159
tt5535522	3.9	131
tt5535726	6.7	72
tt5535814	7.2	615
tt5535942	5.6	2836
tt5536056	7.4	7
tt5536064	5.8	5
tt5536316	8.3	71
tt5536398	7.2	335
tt5536610	7.3	11633
tt5536736	6.9	32122
tt5536910	5.4	13
tt5537140	5.1	4423
tt5537228	6.5	3582
tt5537300	6.7	67
tt5537330	6.1	52
tt5537372	4.1	19
tt5537376	7.2	6
tt5537458	7.4	292
tt5537508	8.4	11
tt5537514	5.8	111
tt5537600	7.0	116
tt5537614	7.3	1174
tt5537686	6.4	417
tt5537724	8.4	129
tt5537746	7.4	44
tt5538068	6.2	15
tt5538098	6.8	11
tt5538118	7.8	624
tt5538124	3.0	59
tt5538568	6.1	847
tt5538704	4.9	2627
tt5538800	6.6	4665
tt5538984	7.3	28
tt5539052	5.9	7653
tt5539054	4.6	10141
tt5539186	3.0	91
tt5539284	5.8	279
tt5539350	8.7	10
tt5539376	6.6	146
tt5539408	7.0	19
tt5539424	6.8	11
tt5539466	6.3	198
tt5539474	6.4	123
tt5539498	6.3	34
tt5539924	3.8	130
